Time,A0D83441350,,A0D83441350,,A0D83441350,,A0D83441350,,A0D83441350,,A0D83441350,
and,Water Temp C,,Turbidity FNU,,Specific Conductivity µS/cm,,pH,,Dissolved Oxygen mg/L,,Chlorophyll µg/L,
Date,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual
7/30/2020 17:15,27,1,57.11,1,729,1,8.34,1,7.84,1,25.06,1
7/30/2020 17:30,27,1,55.47,1,732,1,8.34,1,7.76,1,30.49,1
7/30/2020 17:45,27,1,56.01,1,736,1,8.35,1,7.86,1,30.63,1
7/30/2020 18:00,27.1,1,56.06,1,741,1,8.37,1,7.89,1,24.96,1
7/30/2020 18:15,27.2,1,56.58,1,747,1,8.38,1,8.01,1,32.95,1
7/30/2020 18:30,27.2,1,54.06,1,752,1,8.4,1,7.94,1,37.87,1
7/30/2020 18:45,27.2,1,57.75,1,757,1,8.39,1,7.79,1,27.62,1
7/30/2020 19:00,27.1,1,61.81,1,763,1,8.39,1,7.5,1,30.22,1
7/30/2020 19:15,27.1,1,53.63,1,768,1,8.38,1,7.35,1,29.02,1
7/30/2020 19:30,27,1,53.95,1,771,1,8.38,1,7.13,1,27.62,1
7/30/2020 19:45,26.9,1,56.52,1,773,1,8.37,1,6.92,1,51,1
7/30/2020 20:00,26.9,1,56.43,1,777,1,8.37,1,6.85,1,24.83,1
7/30/2020 20:15,26.8,1,62.37,1,781,1,8.36,1,6.81,1,32.83,1
7/30/2020 20:30,26.7,1,58.51,1,783,1,8.35,1,6.54,1,25.62,1
7/30/2020 20:45,26.6,1,64.6,1,785,1,8.35,1,6.56,1,23.27,1
7/30/2020 21:00,26.6,1,61.04,1,786,1,8.33,1,6.34,1,23.15,1
7/30/2020 21:15,26.5,1,65.81,1,787,1,8.32,1,6.28,1,24.94,1
7/30/2020 21:30,26.4,1,61.87,1,790,1,8.32,1,6.25,1,26.35,1
7/30/2020 21:45,26.2,1,66.69,1,795,1,8.31,1,6.17,1,27.62,1
7/30/2020 22:00,26.1,1,63.88,1,801,1,8.31,1,6.11,1,26.73,1
7/30/2020 22:15,26,1,65.68,1,807,1,8.3,1,6.04,1,26.95,1
7/30/2020 22:30,25.8,1,67.07,1,813,1,8.28,1,5.99,1,25.77,1
7/30/2020 22:45,25.7,1,64.79,1,820,1,8.28,1,5.92,1,23.55,1
7/30/2020 23:00,25.5,1,68.32,1,828,1,8.26,1,5.79,1,35.7,1
7/30/2020 23:15,25.4,1,83.44,1,835,1,8.25,1,5.75,1,25.09,1
7/30/2020 23:30,25.2,1,74.53,1,841,1,8.25,1,5.72,1,32.32,1
7/30/2020 23:45,25.1,1,72.63,1,845,1,8.23,1,5.64,1,28.73,1
7/31/2020 0:00,25,1,71.77,1,849,1,8.22,1,5.49,1,28,1
7/31/2020 0:15,24.9,1,73.75,1,852,1,8.25,1,5.52,1,28.16,1
7/31/2020 0:30,24.8,1,101.04,1,853,1,8.24,1,5.53,1,23.7,1
7/31/2020 0:45,24.7,1,69.64,1,856,1,8.23,1,5.23,1,22.14,1
7/31/2020 1:00,24.6,1,66.05,1,857,1,8.21,1,5.13,1,23.56,1
7/31/2020 1:15,24.6,1,71.41,1,858,1,8.2,1,5.1,1,28.67,1
7/31/2020 1:30,24.5,1,80.34,1,858,1,8.2,1,4.94,1,25.08,1
7/31/2020 1:45,24.4,1,67,1,858,1,8.2,1,4.9,1,29.88,1
7/31/2020 2:00,24.1,1,77.7,1,860,1,8.01,1,4.22,1,23.31,1
7/31/2020 2:15,23.9,1,63.09,1,859,1,8,1,4.23,1,31.13,1
7/31/2020 2:30,23.5,1,58.84,1,856,1,7.9,1,4.62,1,25.4,1
7/31/2020 2:45,23.4,1,53.45,1,853,1,7.84,1,4.66,1,18.99,1
7/31/2020 3:00,23.2,1,54.3,1,853,1,7.82,1,4.49,1,16.89,1
7/31/2020 3:15,23.2,1,55.6,1,853,1,7.81,1,4.45,1,14.75,1
7/31/2020 3:30,23.2,1,53.45,1,852,1,7.78,1,4.32,1,14.18,1
7/31/2020 3:45,23.4,1,73.57,1,847,1,7.86,1,4.25,1,22.67,1
7/31/2020 4:00,23.5,1,64.55,1,842,1,7.84,1,4.14,1,16.37,1
7/31/2020 4:15,23.6,1,65.63,1,835,1,7.88,1,4.03,1,16.27,1
7/31/2020 4:30,23.5,1,63.84,1,830,1,7.87,1,3.97,1,14.54,1
7/31/2020 4:45,23.5,1,62.62,1,820,1,7.88,1,4.02,1,18.59,1
7/31/2020 5:00,23.3,1,66.67,1,821,1,7.83,1,4,1,15.75,1
7/31/2020 5:15,23.4,1,68.05,1,814,1,7.88,1,3.97,1,17.35,1
7/31/2020 5:30,23.5,1,65.27,1,809,1,7.88,1,3.98,1,19.95,1
7/31/2020 5:45,23.3,1,64.5,1,812,1,7.88,1,3.93,1,19.64,1
7/31/2020 6:00,22.9,1,67.3,1,818,1,7.78,1,3.72,1,17.88,1
7/31/2020 6:15,22.6,1,64.47,1,824,1,7.75,1,3.59,1,17.36,1
7/31/2020 6:30,22.3,1,53.27,1,835,1,7.66,1,3.17,1,17.62,1
7/31/2020 6:45,22.5,1,55.26,1,833,1,7.68,1,2.66,1,17.65,1
7/31/2020 7:00,22.7,1,56.37,1,826,1,7.74,1,2.49,1,22.89,1
7/31/2020 7:15,23.1,1,62.84,1,813,1,7.83,1,3.08,1,21.95,1
7/31/2020 7:30,23.1,1,64.83,1,815,1,7.84,1,3.09,1,19.37,1
7/31/2020 7:45,23.1,1,69.72,1,820,1,7.84,1,3.1,1,19.56,1
7/31/2020 8:00,23.2,1,69.25,1,826,1,7.85,1,3.16,1,19.5,1
7/31/2020 8:15,23.2,1,70.03,1,826,1,7.85,1,3.15,1,19.94,1
7/31/2020 8:30,23.2,1,,170,827,1,7.85,1,3.19,1,18.8,1
7/31/2020 8:45,23.1,1,71.48,1,831,1,7.85,1,3.32,1,21.87,1
7/31/2020 9:00,23.1,1,74.97,1,835,1,7.86,1,3.37,1,19.79,1
7/31/2020 9:15,23.2,1,73.97,1,838,1,7.86,1,3.49,1,18.05,1
7/31/2020 9:30,23.2,1,72.5,1,840,1,7.87,1,3.61,1,20.18,1
7/31/2020 9:45,23.2,1,74.41,1,835,1,7.89,1,3.67,1,19.63,1
7/31/2020 10:00,23.2,1,75.42,1,846,1,7.91,1,3.79,1,22.14,1
7/31/2020 10:15,23.3,1,74.08,1,849,1,7.94,1,3.96,1,22.28,1
7/31/2020 10:30,23.4,1,77.31,1,851,1,7.97,1,4.07,1,22.86,1
7/31/2020 10:45,23.5,1,79.2,1,853,1,8,1,4.22,1,24.33,1
7/31/2020 11:00,23.6,1,78.34,1,854,1,8.04,1,4.3,1,23.01,1
7/31/2020 11:15,23.7,1,77.17,1,855,1,8.08,1,4.54,1,24.26,1
7/31/2020 11:30,23.9,1,80.69,1,855,1,8.11,1,4.69,1,24.59,1
7/31/2020 11:45,24,1,82.03,1,855,1,8.12,1,4.8,1,23.7,1
7/31/2020 12:00,24.1,1,84.86,1,854,1,8.15,1,4.9,1,27.3,1
7/31/2020 12:15,24.2,1,85.41,1,853,1,8.16,1,4.94,1,27.34,1
7/31/2020 12:30,24.3,1,80.85,1,851,1,8.17,1,5.03,1,30.18,1
7/31/2020 12:45,24.4,1,78.99,1,849,1,8.19,1,5.17,1,27.1,1
7/31/2020 13:00,24.6,1,78.68,1,846,1,8.2,1,5.23,1,27.15,1
7/31/2020 13:15,24.7,1,78.1,1,843,1,8.22,1,5.36,1,28.8,1
7/31/2020 13:30,24.8,1,79.17,1,840,1,8.23,1,5.5,1,27.19,1
7/31/2020 13:45,25,1,79.91,1,838,1,8.24,1,5.66,1,28.45,1
7/31/2020 14:00,25.1,1,75.5,1,836,1,8.26,1,5.81,1,34.18,1
7/31/2020 14:15,25.3,1,77.95,1,834,1,8.28,1,6.03,1,29.01,1
7/31/2020 14:30,25.5,1,76.25,1,834,1,8.3,1,6.21,1,33.81,1
7/31/2020 14:45,25.6,1,73.86,1,833,1,8.31,1,6.39,1,37.03,1
7/31/2020 15:00,25.8,1,,170,833,1,8.33,1,6.61,1,30.95,1
7/31/2020 15:15,26,1,,170,834,1,8.35,1,6.77,1,38.16,1
7/31/2020 15:30,26.2,1,,170,834,1,8.37,1,6.87,1,36.27,1
7/31/2020 15:45,26.3,1,,170,836,1,8.38,1,7.09,1,33.95,1
7/31/2020 16:00,26.5,1,,170,838,1,8.4,1,7.27,1,34.07,1
7/31/2020 16:15,26.6,1,,170,840,1,8.41,1,7.18,1,39.48,1
7/31/2020 16:30,26.6,1,,170,842,1,8.4,1,7.04,1,35.64,1
7/31/2020 16:45,26.6,1,,170,844,1,8.37,1,6.61,1,32.6,1
7/31/2020 17:00,26.7,1,,170,845,1,8.41,1,6.47,1,30.2,1
7/31/2020 17:15,26.7,1,,170,847,1,8.37,1,6.34,1,23.15,1
7/31/2020 17:30,26.8,1,,170,848,1,8.41,1,6.84,1,29.51,1
7/31/2020 17:45,26.8,1,,170,849,1,8.42,1,7.08,1,38.06,1
7/31/2020 18:00,26.8,1,,170,850,1,8.42,1,7,1,32.79,1
7/31/2020 18:15,26.8,1,,170,852,1,8.41,1,6.77,1,36.1,1
7/31/2020 18:30,26.8,1,,170,853,1,8.4,1,6.7,1,35.51,1
7/31/2020 18:45,26.7,1,,170,853,1,8.4,1,6.93,1,33.98,1
7/31/2020 19:00,26.7,1,,170,854,1,8.4,1,6.92,1,32.22,1
7/31/2020 19:15,26.7,1,,170,855,1,8.42,1,6.83,1,27.46,1
7/31/2020 19:30,26.7,1,,170,856,1,8.44,1,7.02,1,29.57,1
7/31/2020 19:45,26.7,1,,170,858,1,8.42,1,7.12,1,35.29,1
7/31/2020 20:00,26.7,1,,170,862,1,8.42,1,7.03,1,34.92,1
7/31/2020 20:15,26.6,1,,170,868,1,8.41,1,6.92,1,34.63,1
7/31/2020 20:30,26.5,1,,170,874,1,8.4,1,6.77,1,33.45,1
7/31/2020 20:45,26.4,1,,170,877,1,8.4,1,6.73,1,33.83,1
7/31/2020 21:00,26.3,1,,170,879,1,8.39,1,6.64,1,34.76,1
7/31/2020 21:15,26.2,1,,170,880,1,8.36,1,6.49,1,33.14,1
7/31/2020 21:30,26.1,1,,170,881,1,8.38,1,6.42,1,33.73,1
7/31/2020 21:45,26,1,,170,881,1,8.35,1,6.16,1,34.47,1
7/31/2020 22:00,25.8,1,,170,881,1,8.34,1,6.07,1,31.07,1
7/31/2020 22:15,25.7,1,,170,881,1,8.33,1,5.86,1,29.86,1
7/31/2020 22:30,25.6,1,,170,880,1,8.31,1,5.77,1,37.61,1
7/31/2020 22:45,25.5,1,,170,879,1,8.3,1,5.63,1,31.71,1
7/31/2020 23:00,25.4,1,,170,878,1,8.29,1,5.57,1,29.22,1
7/31/2020 23:15,25.3,1,,170,877,1,8.29,1,5.46,1,30.03,1
7/31/2020 23:30,25.2,1,,170,876,1,8.28,1,5.33,1,28.1,1
7/31/2020 23:45,25.1,1,,170,874,1,8.3,1,5.32,1,31.95,1
8/1/2020 0:00,24.9,1,,170,872,1,8.29,1,5.18,1,30.89,1
8/1/2020 0:15,24.8,1,,170,870,1,8.27,1,5.09,1,29.2,1
8/1/2020 0:30,24.7,1,,170,867,1,8.26,1,5.02,1,28.71,1
8/1/2020 0:45,24.6,1,,170,865,1,8.27,1,4.86,1,28.27,1
8/1/2020 1:00,24.5,1,,170,864,1,8.26,1,4.86,1,27.89,1
8/1/2020 1:15,24.4,1,,170,864,1,8.27,1,4.74,1,30.04,1
8/1/2020 1:30,24.3,1,,170,863,1,8.25,1,4.75,1,31.69,1
8/1/2020 1:45,24.3,1,,170,862,1,8.23,1,4.64,1,35.5,1
8/1/2020 2:00,24.2,1,,170,863,1,8.27,1,4.44,1,28.27,1
8/1/2020 2:15,24.2,1,,170,863,1,8.27,1,4.24,1,28.58,1
8/1/2020 2:30,23.6,1,,170,858,1,7.8,1,3.65,1,22.67,1
8/1/2020 2:45,23.3,1,,170,857,1,7.88,1,4.17,1,20.82,1
8/1/2020 3:00,23.1,1,,170,855,1,7.84,1,4.28,1,18.66,1
8/1/2020 3:15,22.9,1,,170,853,1,7.82,1,4.26,1,17.44,1
8/1/2020 3:30,22.7,1,,170,851,1,7.76,1,4.1,1,16,1
8/1/2020 3:45,22.8,1,,170,851,1,7.76,1,4.06,1,15.37,1
8/1/2020 4:00,22.9,1,,170,854,1,7.81,1,3.98,1,17.29,1
8/1/2020 4:15,23,1,,170,855,1,7.85,1,3.88,1,18.6,1
8/1/2020 4:30,23.1,1,,170,857,1,7.85,1,3.77,1,18.22,1
8/1/2020 4:45,23.2,1,,170,859,1,7.88,1,3.77,1,20.26,1
8/1/2020 5:00,23.3,1,,170,861,1,7.9,1,3.73,1,19.77,1
8/1/2020 5:15,23.3,1,,170,861,1,7.9,1,3.74,1,20.58,1
8/1/2020 5:30,23.3,1,,170,862,1,7.9,1,3.77,1,20.18,1
8/1/2020 5:45,23.2,1,,170,862,1,7.89,1,3.79,1,21.2,1
8/1/2020 6:00,23.1,1,,170,861,1,7.86,1,3.74,1,21.73,1
8/1/2020 6:15,23.2,1,,170,861,1,7.89,1,3.71,1,23.61,1
8/1/2020 6:30,23.1,1,,170,860,1,7.87,1,3.67,1,22.74,1
8/1/2020 6:45,22.9,1,,170,858,1,7.83,1,3.51,1,22.05,1
8/1/2020 7:00,22.6,1,,170,856,1,7.75,1,3.38,1,22.15,1
8/1/2020 7:15,22.2,1,,170,850,1,7.68,1,2.96,1,19.77,1
8/1/2020 7:30,22.5,1,,170,854,1,7.76,1,2.88,1,27.42,1
8/1/2020 7:45,22.5,1,,170,855,1,7.74,1,,170,20.39,1
8/1/2020 8:00,22.9,1,,170,859,1,7.83,1,2.79,1,25.33,1
8/1/2020 8:15,22.9,1,,170,860,1,7.84,1,2.93,1,24.52,1
8/1/2020 8:30,23,1,,170,860,1,7.84,1,2.92,1,24.34,1
8/1/2020 8:45,23.1,1,,170,861,1,7.86,1,2.96,1,23.42,1
8/1/2020 9:00,23.1,1,,170,861,1,7.86,1,3.04,1,22.22,1
8/1/2020 9:15,23.1,1,,170,861,1,7.87,1,3.08,1,25.61,1
8/1/2020 9:30,23.1,1,,170,861,1,7.87,1,3.09,1,23.34,1
8/1/2020 9:45,23.2,1,,170,861,1,7.87,1,3.17,1,24.56,1
8/1/2020 10:00,23.3,1,,170,861,1,7.88,1,3.34,1,26.93,1
8/1/2020 10:15,23.3,1,,170,861,1,7.89,1,3.43,1,26.86,1
8/1/2020 10:30,23.4,1,,170,861,1,7.9,1,3.46,1,25.05,1
8/1/2020 10:45,23.5,1,,170,860,1,7.92,1,3.57,1,23.97,1
8/1/2020 11:00,23.5,1,,170,860,1,7.94,1,3.69,1,24.74,1
8/1/2020 11:15,23.6,1,,170,860,1,7.96,1,3.79,1,24.71,1
8/1/2020 11:30,23.7,1,,170,860,1,7.98,1,3.78,1,24.75,1
8/1/2020 11:45,23.8,1,,170,860,1,8,1,3.98,1,29.65,1
8/1/2020 12:00,23.9,1,,170,860,1,8.03,1,4.05,1,23.71,1
8/1/2020 12:15,24,1,,170,861,1,8.06,1,4.22,1,24.95,1
8/1/2020 12:30,24.2,1,,170,862,1,8.11,1,4.41,1,25.77,1
8/1/2020 12:45,24.3,1,,170,862,1,8.13,1,4.56,1,24.94,1
8/1/2020 13:00,24.4,1,,170,863,1,8.16,1,4.68,1,24.78,1
8/1/2020 13:15,24.6,1,,170,864,1,8.18,1,4.81,1,23.76,1
8/1/2020 13:30,24.7,1,,170,864,1,8.21,1,4.91,1,25.04,1
8/1/2020 13:45,24.8,1,,170,865,1,8.23,1,5.01,1,26.17,1
8/1/2020 14:00,25.1,1,,170,866,1,8.25,1,5.25,1,26.34,1
8/1/2020 14:15,25.2,1,,170,867,1,8.26,1,5.3,1,26.07,1
8/1/2020 14:30,25.4,1,,170,868,1,8.28,1,5.63,1,27.16,1
8/1/2020 14:45,25.6,1,,170,869,1,8.31,1,5.78,1,29.58,1
8/1/2020 15:00,25.8,1,,170,870,1,8.32,1,6,1,31.46,1
8/1/2020 15:15,25.9,1,,170,870,1,8.33,1,6.1,1,33.01,1
8/1/2020 15:30,26,1,,170,872,1,8.34,1,6.26,1,31.62,1
8/1/2020 15:45,26.2,1,,170,872,1,8.36,1,6.44,1,38.51,1
8/1/2020 16:00,26.4,1,,170,873,1,8.37,1,6.51,1,33.23,1
8/1/2020 16:15,26.5,1,,170,874,1,8.39,1,6.65,1,33.82,1
8/1/2020 16:30,26.6,1,,170,875,1,8.39,1,6.67,1,40.07,1
8/1/2020 16:45,26.7,1,,170,875,1,8.4,1,6.62,1,33.6,1
8/1/2020 17:00,26.8,1,,170,875,1,8.39,1,6.63,1,38.65,1
8/1/2020 17:15,26.9,1,,170,873,1,8.39,1,6.56,1,33.69,1
8/1/2020 17:30,26.9,1,,170,872,1,8.38,1,6.37,1,34.48,1
8/1/2020 17:45,26.9,1,,170,871,1,8.37,1,6.3,1,32.51,1
8/1/2020 18:00,26.9,1,,170,869,1,8.38,1,6.4,1,29.68,1
8/1/2020 18:15,27,1,,170,866,1,8.39,1,6.42,1,29.15,1
8/1/2020 18:30,27,1,,170,863,1,8.39,1,6.48,1,35.17,1
8/1/2020 18:45,27,1,,170,860,1,8.38,1,6.37,1,32.39,1
8/1/2020 19:00,27,1,,170,858,1,8.39,1,6.22,1,31.2,1
8/1/2020 19:15,26.9,1,,170,857,1,8.38,1,5.95,1,29.19,1
8/1/2020 19:30,26.9,1,,170,855,1,8.37,1,6.02,1,29.33,1
8/1/2020 19:45,26.8,1,,170,853,1,8.36,1,6.07,1,30.07,1
8/1/2020 20:00,26.8,1,,170,851,1,8.38,1,6.13,1,28.32,1
8/1/2020 20:15,26.8,1,,170,848,1,8.38,1,6.17,1,28.14,1
8/1/2020 20:30,26.8,1,,170,843,1,8.38,1,6.22,1,29.23,1
8/1/2020 20:45,26.7,1,,170,839,1,8.37,1,6.13,1,30.36,1
8/1/2020 21:00,26.6,1,,170,833,1,8.39,1,6.21,1,29.46,1
8/1/2020 21:15,26.6,1,,170,824,1,8.38,1,6.16,1,32.11,1
8/1/2020 21:30,26.5,1,,170,818,1,8.39,1,5.99,1,31.61,1
8/1/2020 21:45,26.4,1,,170,816,1,8.37,1,5.98,1,31.34,1
8/1/2020 22:00,26.3,1,,170,813,1,8.38,1,6.03,1,33.92,1
8/1/2020 22:15,26.2,1,,170,811,1,8.37,1,5.85,1,32.05,1
8/1/2020 22:30,26.1,1,,170,809,1,8.36,1,5.9,1,34.07,1
8/1/2020 22:45,26,1,,170,808,1,8.35,1,5.78,1,34.68,1
8/1/2020 23:00,25.9,1,,170,807,1,8.34,1,5.69,1,32.33,1
8/1/2020 23:15,25.8,1,,170,805,1,8.35,1,5.85,1,35.06,1
8/1/2020 23:30,25.7,1,,170,804,1,8.36,1,5.85,1,36.01,1
8/1/2020 23:45,25.6,1,,170,805,1,8.35,1,5.69,1,34.6,1
8/2/2020 0:00,25.5,1,,170,805,1,8.35,1,5.69,1,34.68,1
8/2/2020 0:15,25.5,1,,170,806,1,8.35,1,5.65,1,31.59,1
8/2/2020 0:30,25.4,1,,170,807,1,8.36,1,5.8,1,38.33,1
8/2/2020 0:45,25.3,1,,170,809,1,8.36,1,5.87,1,33.62,1
8/2/2020 1:00,25.2,1,,170,810,1,8.37,1,5.75,1,34.38,1
8/2/2020 1:15,25.1,1,,170,813,1,8.36,1,5.81,1,42.89,1
8/2/2020 1:30,25,1,,170,815,1,8.35,1,5.49,1,31.69,1
8/2/2020 1:45,24.9,1,,170,817,1,8.35,1,5.6,1,47.77,1
8/2/2020 2:00,24.8,1,,170,818,1,8.34,1,5.53,1,40.87,1
8/2/2020 2:15,24.8,1,,170,819,1,8.33,1,5.54,1,37.37,1
8/2/2020 2:30,24.7,1,,170,820,1,8.33,1,5.37,1,32.7,1
8/2/2020 2:45,24.6,1,,170,820,1,8.32,1,5.32,1,30.04,1
8/2/2020 3:00,24.6,1,,170,821,1,8.31,1,5.01,1,34.45,1
8/2/2020 3:15,24,1,,170,824,1,7.86,1,3.99,1,24.67,1
8/2/2020 3:30,23.5,1,,170,821,1,7.91,1,4.51,1,24.92,1
8/2/2020 3:45,23.1,1,,170,820,1,7.8,1,4.18,1,20.35,1
8/2/2020 4:00,23.1,1,,170,819,1,7.83,1,4.28,1,17.99,1
8/2/2020 4:15,23.1,1,,170,819,1,7.8,1,4.22,1,17.7,1
8/2/2020 4:30,22.9,1,,170,818,1,7.75,1,4.04,1,15.48,1
8/2/2020 4:45,23.1,1,,170,818,1,7.8,1,4.04,1,17.68,1
8/2/2020 5:00,23.2,1,,170,818,1,7.85,1,3.97,1,18.34,1
8/2/2020 5:15,23.3,1,,170,817,1,7.86,1,3.86,1,20.03,1
8/2/2020 5:30,23.4,1,,170,816,1,7.88,1,3.85,1,20.5,1
8/2/2020 5:45,23.4,1,,170,818,1,7.91,1,3.82,1,19.99,1
8/2/2020 6:00,23.5,1,,170,820,1,7.89,1,3.74,1,20.71,1
8/2/2020 6:15,23.4,1,,170,822,1,7.9,1,3.64,1,20.51,1
8/2/2020 6:30,23.3,1,,170,824,1,7.88,1,3.61,1,18.99,1
8/2/2020 6:45,23.2,1,,170,825,1,7.86,1,3.56,1,19.42,1
8/2/2020 7:00,23.2,1,,170,826,1,7.86,1,3.54,1,21.18,1
8/2/2020 7:15,23.2,1,,170,827,1,7.84,1,3.51,1,20.04,1
8/2/2020 7:30,23.2,1,,170,829,1,7.88,1,3.48,1,26.72,1
8/2/2020 7:45,23,1,,170,827,1,7.77,1,3.26,1,21.74,1
8/2/2020 8:00,22.5,1,,170,820,1,7.68,1,2.84,1,19.17,1
8/2/2020 8:15,22.6,1,,170,823,1,7.74,1,2.12,1,17.22,1
8/2/2020 8:30,22.9,1,,170,827,1,7.76,1,2.13,1,23.61,1
8/2/2020 8:45,23.1,1,,170,827,1,7.83,1,2.78,1,24,1
8/2/2020 9:00,23.1,1,,170,828,1,7.84,1,2.91,1,23.56,1
8/2/2020 9:15,23.2,1,,170,825,1,7.85,1,2.89,1,21.13,1
8/2/2020 9:30,23.3,1,,170,824,1,7.86,1,2.97,1,24.08,1
8/2/2020 9:45,23.4,1,,170,824,1,7.87,1,3.08,1,23.4,1
8/2/2020 10:00,23.4,1,,170,823,1,7.87,1,3.24,1,23.48,1
8/2/2020 10:15,23.5,1,,170,823,1,7.89,1,3.31,1,22.86,1
8/2/2020 10:30,23.6,1,,170,822,1,7.89,1,3.36,1,24.59,1
8/2/2020 10:45,23.7,1,,170,821,1,7.9,1,3.55,1,24.7,1
8/2/2020 11:00,23.8,1,,170,822,1,7.92,1,3.82,1,27.25,1
8/2/2020 11:15,23.9,1,,170,822,1,7.94,1,3.78,1,24.07,1
8/2/2020 11:30,24,1,,170,823,1,7.95,1,3.86,1,22.27,1
8/2/2020 11:45,24.1,1,,170,824,1,7.97,1,3.96,1,25.4,1
8/2/2020 12:00,24.2,1,,170,822,1,8,1,4.15,1,26.15,1
8/2/2020 12:15,24.3,1,,170,823,1,8.03,1,4.31,1,26.87,1
8/2/2020 12:30,24.5,1,,170,826,1,8.07,1,4.6,1,24.26,1
8/2/2020 12:45,24.6,1,,170,827,1,8.11,1,4.68,1,27.59,1
8/2/2020 13:00,24.7,1,,170,826,1,8.13,1,4.88,1,27.87,1
8/2/2020 13:15,24.9,1,,170,830,1,8.17,1,4.98,1,28.35,1
8/2/2020 13:30,25,1,,170,829,1,8.2,1,5.1,1,26.56,1
8/2/2020 13:45,25.1,1,,170,832,1,8.22,1,5.18,1,28.4,1
8/2/2020 14:00,25.4,1,,170,831,1,8.25,1,5.46,1,29.68,1
8/2/2020 14:15,25.5,1,,170,832,1,8.27,1,5.53,1,31.2,1
8/2/2020 14:30,25.7,1,,170,836,1,8.29,1,5.78,1,30.35,1
8/2/2020 14:45,25.8,1,,170,835,1,8.3,1,5.9,1,30.32,1
8/2/2020 15:00,26,1,,170,836,1,8.32,1,6.08,1,34.01,1
8/2/2020 15:15,26.1,1,,170,837,1,8.33,1,6.21,1,31.76,1
8/2/2020 15:30,26.3,1,,170,836,1,8.35,1,6.3,1,32.38,1
8/2/2020 15:45,26.4,1,,170,836,1,8.36,1,6.47,1,32.38,1
8/2/2020 16:00,26.6,1,,170,836,1,8.38,1,6.62,1,34.96,1
8/2/2020 16:15,26.7,1,,170,837,1,8.39,1,6.69,1,35.71,1
8/2/2020 16:30,26.8,1,,170,836,1,8.39,1,6.7,1,37.93,1
8/2/2020 16:45,26.9,1,,170,837,1,8.39,1,6.82,1,44.06,1
8/2/2020 17:00,27,1,,170,836,1,8.4,1,6.89,1,40.25,1
8/2/2020 17:15,27,1,,170,838,1,8.4,1,6.87,1,45.68,1
8/2/2020 17:30,27.1,1,,170,839,1,8.4,1,6.81,1,43.76,1
8/2/2020 17:45,27.1,1,,170,839,1,8.4,1,6.78,1,38.8,1
8/2/2020 18:00,27.1,1,,170,836,1,8.4,1,6.88,1,39.1,1
8/2/2020 18:15,27.1,1,,170,838,1,8.38,1,6.56,1,38.03,1
8/2/2020 18:30,27,1,,170,837,1,8.38,1,6.51,1,35.53,1
8/2/2020 18:45,27,1,,170,838,1,8.38,1,6.48,1,37.99,1
8/2/2020 19:00,27,1,,170,836,1,8.37,1,6.42,1,36.7,1
8/2/2020 19:15,26.9,1,,170,837,1,8.36,1,6.33,1,37.72,1
8/2/2020 19:30,26.9,1,,170,836,1,8.35,1,6.16,1,33.41,1
8/2/2020 19:45,26.8,1,,170,837,1,8.35,1,6.18,1,36.57,1
8/2/2020 20:00,26.8,1,,170,837,1,8.36,1,5.82,1,34.14,1
8/2/2020 20:15,26.7,1,,170,836,1,8.34,1,5.91,1,34.6,1
8/2/2020 20:30,26.7,1,,170,836,1,8.32,1,5.75,1,29.6,1
8/2/2020 20:45,26.6,1,,170,836,1,8.32,1,5.76,1,33.27,1
8/2/2020 21:00,26.6,1,,170,834,1,8.33,1,5.81,1,37.39,1
8/2/2020 21:15,26.6,1,,170,833,1,8.32,1,5.89,1,32.73,1
8/2/2020 21:30,26.5,1,,170,831,1,8.32,1,5.84,1,31.38,1
8/2/2020 21:45,26.4,1,,170,829,1,8.31,1,5.78,1,32.23,1
8/2/2020 22:00,26.2,1,,170,829,1,8.3,1,5.74,1,32.32,1
8/2/2020 22:15,26.1,1,,170,828,1,8.3,1,5.61,1,31.05,1
8/2/2020 22:30,26,1,,170,827,1,8.28,1,5.36,1,31.64,1
8/2/2020 22:45,25.9,1,,170,828,1,8.27,1,5.26,1,37.11,1
8/2/2020 23:00,25.8,1,,170,827,1,8.25,1,5.17,1,31.59,1
8/2/2020 23:15,25.7,1,,170,826,1,8.24,1,5.06,1,36.97,1
8/2/2020 23:30,25.6,1,,170,825,1,8.23,1,4.85,1,32.13,1
8/2/2020 23:45,25.4,1,,170,821,1,8.22,1,4.84,1,33.42,1
8/3/2020 0:00,25.3,1,,170,821,1,8.21,1,4.79,1,28.63,1
8/3/2020 0:15,25.2,1,,170,814,1,8.22,1,4.64,1,28.94,1
8/3/2020 0:30,25.1,1,,170,811,1,8.2,1,4.47,1,27.03,1
8/3/2020 0:45,25,1,,170,809,1,8.2,1,4.5,1,34.29,1
8/3/2020 1:00,24.9,1,,170,806,1,8.18,1,4.32,1,31.62,1
8/3/2020 1:15,24.8,1,,170,804,1,8.18,1,4.26,1,30.41,1
8/3/2020 1:30,24.7,1,,170,801,1,8.17,1,4.15,1,23.57,1
8/3/2020 1:45,24.6,1,,170,797,1,8.16,1,4.13,1,36.83,1
8/3/2020 2:00,24.5,1,,170,792,1,8.15,1,4.02,1,29.36,1
8/3/2020 2:15,24.4,1,,170,788,1,8.15,1,4.05,1,25.52,1
