Time,A0D84061386,,A0D84061386,,A0D84061386,,A0D84061386,,A0D84061386,,A0D84061386,
and,Water Temp C,,Turbidity FNU,,Specific Conductivity µS/cm,,pH,,Dissolved Oxygen mg/L,,Chlorophyll µg/L,
Date,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual
7/17/2020 18:45,,170,,170,,170,,170,,170,,170
7/17/2020 19:00,,170,,170,,170,,170,,170,,170
7/17/2020 19:15,,170,,170,,170,,170,,170,,170
7/17/2020 19:30,,170,,170,,170,,170,,170,,170
7/17/2020 19:45,,170,,170,,170,,170,,170,,170
7/17/2020 20:00,,170,,170,,170,,170,,170,,170
7/17/2020 20:15,,170,,170,,170,,170,,170,,170
7/17/2020 20:30,,170,,170,,170,,170,,170,,170
7/17/2020 20:45,,170,,170,,170,,170,,170,,170
7/17/2020 21:00,,170,,170,,170,,170,,170,,170
7/17/2020 21:15,,170,,170,,170,,170,,170,,170
7/17/2020 21:30,,170,,170,,170,,170,,170,,170
7/17/2020 21:45,,170,,170,,170,,170,,170,,170
7/17/2020 22:00,,170,,170,,170,,170,,170,,170
7/17/2020 22:15,,170,,170,,170,,170,,170,,170
7/17/2020 22:30,,170,,170,,170,,170,,170,,170
7/17/2020 22:45,,170,,170,,170,,170,,170,,170
7/17/2020 23:00,,170,,170,,170,,170,,170,,170
7/17/2020 23:15,,170,,170,,170,,170,,170,,170
7/17/2020 23:30,,170,,170,,170,,170,,170,,170
7/17/2020 23:45,,170,,170,,170,,170,,170,,170
7/18/2020 0:00,,170,,170,,170,,170,,170,,170
7/18/2020 0:15,,170,,170,,170,,170,,170,,170
7/18/2020 0:30,,170,,170,,170,,170,,170,,170
7/18/2020 0:45,,170,,170,,170,,170,,170,,170
7/18/2020 1:00,,170,,170,,170,,170,,170,,170
7/18/2020 1:15,,170,,170,,170,,170,,170,,170
7/18/2020 1:30,,170,,170,,170,,170,,170,,170
7/18/2020 1:45,,170,,170,,170,,170,,170,,170
7/18/2020 2:00,,170,,170,,170,,170,,170,,170
7/18/2020 2:15,,170,,170,,170,,170,,170,,170
7/18/2020 2:30,,170,,170,,170,,170,,170,,170
7/18/2020 2:45,,170,,170,,170,,170,,170,,170
7/18/2020 3:00,,170,,170,,170,,170,,170,,170
7/18/2020 3:15,,170,,170,,170,,170,,170,,170
7/18/2020 3:30,,170,,170,,170,,170,,170,,170
7/18/2020 3:45,,170,,170,,170,,170,,170,,170
7/18/2020 4:00,,170,,170,,170,,170,,170,,170
7/18/2020 4:15,,170,,170,,170,,170,,170,,170
7/18/2020 4:30,,170,,170,,170,,170,,170,,170
7/18/2020 4:45,,170,,170,,170,,170,,170,,170
7/18/2020 5:00,,170,,170,,170,,170,,170,,170
7/18/2020 5:15,,170,,170,,170,,170,,170,,170
7/18/2020 5:30,,170,,170,,170,,170,,170,,170
7/18/2020 5:45,,170,,170,,170,,170,,170,,170
7/18/2020 6:00,,170,,170,,170,,170,,170,,170
7/18/2020 6:15,,170,,170,,170,,170,,170,,170
7/18/2020 6:30,,170,,170,,170,,170,,170,,170
7/18/2020 6:45,,170,,170,,170,,170,,170,,170
7/18/2020 7:00,,170,,170,,170,,170,,170,,170
7/18/2020 7:15,,170,,170,,170,,170,,170,,170
7/18/2020 7:30,,170,,170,,170,,170,,170,,170
7/18/2020 7:45,,170,,170,,170,,170,,170,,170
7/18/2020 8:00,,170,,170,,170,,170,,170,,170
7/18/2020 8:15,,170,,170,,170,,170,,170,,170
7/18/2020 8:30,,170,,170,,170,,170,,170,,170
7/18/2020 8:45,,170,,170,,170,,170,,170,,170
7/18/2020 9:00,,170,,170,,170,,170,,170,,170
7/18/2020 9:15,,170,,170,,170,,170,,170,,170
7/18/2020 9:30,,170,,170,,170,,170,,170,,170
7/18/2020 9:45,,170,,170,,170,,170,,170,,170
7/18/2020 10:00,,170,,170,,170,,170,,170,,170
7/18/2020 10:15,,170,,170,,170,,170,,170,,170
7/18/2020 10:30,,170,,170,,170,,170,,170,,170
7/18/2020 10:45,,170,,170,,170,,170,,170,,170
7/18/2020 11:00,,170,,170,,170,,170,,170,,170
7/18/2020 11:15,,170,,170,,170,,170,,170,,170
7/18/2020 11:30,,170,,170,,170,,170,,170,,170
7/18/2020 11:45,,170,,170,,170,,170,,170,,170
7/18/2020 12:00,,170,,170,,170,,170,,170,,170
7/18/2020 12:15,,170,,170,,170,,170,,170,,170
7/18/2020 12:30,,170,,170,,170,,170,,170,,170
7/18/2020 12:45,,170,,170,,170,,170,,170,,170
7/18/2020 13:00,,170,,170,,170,,170,,170,,170
7/18/2020 13:15,,170,,170,,170,,170,,170,,170
7/18/2020 13:30,,170,,170,,170,,170,,170,,170
7/18/2020 13:45,,170,,170,,170,,170,,170,,170
7/18/2020 14:00,,170,,170,,170,,170,,170,,170
7/18/2020 14:15,,170,,170,,170,,170,,170,,170
7/18/2020 14:30,,170,,170,,170,,170,,170,,170
7/18/2020 14:45,,170,,170,,170,,170,,170,,170
7/18/2020 15:00,,170,,170,,170,,170,,170,,170
7/18/2020 15:15,,170,,170,,170,,170,,170,,170
7/18/2020 15:30,,170,,170,,170,,170,,170,,170
7/18/2020 15:45,,170,,170,,170,,170,,170,,170
7/18/2020 16:00,,170,,170,,170,,170,,170,,170
7/18/2020 16:15,,170,,170,,170,,170,,170,,170
7/18/2020 16:30,,170,,170,,170,,170,,170,,170
7/18/2020 16:45,,170,,170,,170,,170,,170,,170
7/18/2020 17:00,,170,,170,,170,,170,,170,,170
7/18/2020 17:15,,170,,170,,170,,170,,170,,170
7/18/2020 17:30,,170,,170,,170,,170,,170,,170
7/18/2020 17:45,,170,,170,,170,,170,,170,,170
7/18/2020 18:00,,170,,170,,170,,170,,170,,170
7/18/2020 18:15,,170,,170,,170,,170,,170,,170
7/18/2020 18:30,,170,,170,,170,,170,,170,,170
7/18/2020 18:45,,170,,170,,170,,170,,170,,170
7/18/2020 19:00,,170,,170,,170,,170,,170,,170
7/18/2020 19:15,,170,,170,,170,,170,,170,,170
7/18/2020 19:30,,170,,170,,170,,170,,170,,170
7/18/2020 19:45,,170,,170,,170,,170,,170,,170
7/18/2020 20:00,,170,,170,,170,,170,,170,,170
7/18/2020 20:15,,170,,170,,170,,170,,170,,170
7/18/2020 20:30,,170,,170,,170,,170,,170,,170
7/18/2020 20:45,,170,,170,,170,,170,,170,,170
7/18/2020 21:00,,170,,170,,170,,170,,170,,170
7/18/2020 21:15,,170,,170,,170,,170,,170,,170
7/18/2020 21:30,,170,,170,,170,,170,,170,,170
7/18/2020 21:45,,170,,170,,170,,170,,170,,170
7/18/2020 22:00,,170,,170,,170,,170,,170,,170
7/18/2020 22:15,,170,,170,,170,,170,,170,,170
7/18/2020 22:30,,170,,170,,170,,170,,170,,170
7/18/2020 22:45,,170,,170,,170,,170,,170,,170
7/18/2020 23:00,,170,,170,,170,,170,,170,,170
7/18/2020 23:15,,170,,170,,170,,170,,170,,170
7/18/2020 23:30,,170,,170,,170,,170,,170,,170
7/18/2020 23:45,,170,,170,,170,,170,,170,,170
7/19/2020 0:00,,170,,170,,170,,170,,170,,170
7/19/2020 0:15,,170,,170,,170,,170,,170,,170
7/19/2020 0:30,,170,,170,,170,,170,,170,,170
7/19/2020 0:45,,170,,170,,170,,170,,170,,170
7/19/2020 1:00,,170,,170,,170,,170,,170,,170
7/19/2020 1:15,,170,,170,,170,,170,,170,,170
7/19/2020 1:30,,170,,170,,170,,170,,170,,170
7/19/2020 1:45,,170,,170,,170,,170,,170,,170
7/19/2020 2:00,,170,,170,,170,,170,,170,,170
7/19/2020 2:15,,170,,170,,170,,170,,170,,170
7/19/2020 2:30,,170,,170,,170,,170,,170,,170
7/19/2020 2:45,,170,,170,,170,,170,,170,,170
7/19/2020 3:00,,170,,170,,170,,170,,170,,170
7/19/2020 3:15,,170,,170,,170,,170,,170,,170
7/19/2020 3:30,,170,,170,,170,,170,,170,,170
7/19/2020 3:45,,170,,170,,170,,170,,170,,170
7/19/2020 4:00,,170,,170,,170,,170,,170,,170
7/19/2020 4:15,,170,,170,,170,,170,,170,,170
7/19/2020 4:30,,170,,170,,170,,170,,170,,170
7/19/2020 4:45,,170,,170,,170,,170,,170,,170
7/19/2020 5:00,,170,,170,,170,,170,,170,,170
7/19/2020 5:15,,170,,170,,170,,170,,170,,170
7/19/2020 5:30,,170,,170,,170,,170,,170,,170
7/19/2020 5:45,,170,,170,,170,,170,,170,,170
7/19/2020 6:00,,170,,170,,170,,170,,170,,170
7/19/2020 6:15,,170,,170,,170,,170,,170,,170
7/19/2020 6:30,,170,,170,,170,,170,,170,,170
7/19/2020 6:45,,170,,170,,170,,170,,170,,170
7/19/2020 7:00,,170,,170,,170,,170,,170,,170
7/19/2020 7:15,,170,,170,,170,,170,,170,,170
7/19/2020 7:30,,170,,170,,170,,170,,170,,170
7/19/2020 7:45,,170,,170,,170,,170,,170,,170
7/19/2020 8:00,,170,,170,,170,,170,,170,,170
7/19/2020 8:15,,170,,170,,170,,170,,170,,170
7/19/2020 8:30,,170,,170,,170,,170,,170,,170
7/19/2020 8:45,,170,,170,,170,,170,,170,,170
7/19/2020 9:00,,170,,170,,170,,170,,170,,170
7/19/2020 9:15,,170,,170,,170,,170,,170,,170
7/19/2020 9:30,,170,,170,,170,,170,,170,,170
7/19/2020 9:45,,170,,170,,170,,170,,170,,170
7/19/2020 10:00,,170,,170,,170,,170,,170,,170
7/19/2020 10:15,,170,,170,,170,,170,,170,,170
7/19/2020 10:30,,170,,170,,170,,170,,170,,170
7/19/2020 10:45,,170,,170,,170,,170,,170,,170
7/19/2020 11:00,,170,,170,,170,,170,,170,,170
7/19/2020 11:15,,170,,170,,170,,170,,170,,170
7/19/2020 11:30,,170,,170,,170,,170,,170,,170
7/19/2020 11:45,,170,,170,,170,,170,,170,,170
7/19/2020 12:00,,170,,170,,170,,170,,170,,170
7/19/2020 12:15,,170,,170,,170,,170,,170,,170
7/19/2020 12:30,,170,,170,,170,,170,,170,,170
7/19/2020 12:45,,170,,170,,170,,170,,170,,170
7/19/2020 13:00,,170,,170,,170,,170,,170,,170
7/19/2020 13:15,,170,,170,,170,,170,,170,,170
7/19/2020 13:30,,170,,170,,170,,170,,170,,170
7/19/2020 13:45,,170,,170,,170,,170,,170,,170
7/19/2020 14:00,,170,,170,,170,,170,,170,,170
7/19/2020 14:15,,170,,170,,170,,170,,170,,170
7/19/2020 14:30,,170,,170,,170,,170,,170,,170
7/19/2020 14:45,,170,,170,,170,,170,,170,,170
7/19/2020 15:00,,170,,170,,170,,170,,170,,170
7/19/2020 15:15,,170,,170,,170,,170,,170,,170
7/19/2020 15:30,,170,,170,,170,,170,,170,,170
7/19/2020 15:45,,170,,170,,170,,170,,170,,170
7/19/2020 16:00,,170,,170,,170,,170,,170,,170
7/19/2020 16:15,,170,,170,,170,,170,,170,,170
7/19/2020 16:30,,170,,170,,170,,170,,170,,170
7/19/2020 16:45,,170,,170,,170,,170,,170,,170
7/19/2020 17:00,,170,,170,,170,,170,,170,,170
7/19/2020 17:15,,170,,170,,170,,170,,170,,170
7/19/2020 17:30,,170,,170,,170,,170,,170,,170
7/19/2020 17:45,,170,,170,,170,,170,,170,,170
7/19/2020 18:00,,170,,170,,170,,170,,170,,170
7/19/2020 18:15,,170,,170,,170,,170,,170,,170
7/19/2020 18:30,,170,,170,,170,,170,,170,,170
7/19/2020 18:45,,170,,170,,170,,170,,170,,170
7/19/2020 19:00,,170,,170,,170,,170,,170,,170
7/19/2020 19:15,,170,,170,,170,,170,,170,,170
7/19/2020 19:30,,170,,170,,170,,170,,170,,170
7/19/2020 19:45,,170,,170,,170,,170,,170,,170
7/19/2020 20:00,,170,,170,,170,,170,,170,,170
7/19/2020 20:15,,170,,170,,170,,170,,170,,170
7/19/2020 20:30,,170,,170,,170,,170,,170,,170
7/19/2020 20:45,,170,,170,,170,,170,,170,,170
7/19/2020 21:00,,170,,170,,170,,170,,170,,170
7/19/2020 21:15,,170,,170,,170,,170,,170,,170
7/19/2020 21:30,,170,,170,,170,,170,,170,,170
7/19/2020 21:45,,170,,170,,170,,170,,170,,170
7/19/2020 22:00,,170,,170,,170,,170,,170,,170
7/19/2020 22:15,,170,,170,,170,,170,,170,,170
7/19/2020 22:30,,170,,170,,170,,170,,170,,170
7/19/2020 22:45,,170,,170,,170,,170,,170,,170
7/19/2020 23:00,,170,,170,,170,,170,,170,,170
7/19/2020 23:15,,170,,170,,170,,170,,170,,170
7/19/2020 23:30,,170,,170,,170,,170,,170,,170
7/19/2020 23:45,,170,,170,,170,,170,,170,,170
7/20/2020 0:00,,170,,170,,170,,170,,170,,170
7/20/2020 0:15,,170,,170,,170,,170,,170,,170
7/20/2020 0:30,,170,,170,,170,,170,,170,,170
7/20/2020 0:45,,170,,170,,170,,170,,170,,170
7/20/2020 1:00,,170,,170,,170,,170,,170,,170
7/20/2020 1:15,,170,,170,,170,,170,,170,,170
7/20/2020 1:30,,170,,170,,170,,170,,170,,170
7/20/2020 1:45,,170,,170,,170,,170,,170,,170
7/20/2020 2:00,,170,,170,,170,,170,,170,,170
7/20/2020 2:15,,170,,170,,170,,170,,170,,170
7/20/2020 2:30,,170,,170,,170,,170,,170,,170
7/20/2020 2:45,,170,,170,,170,,170,,170,,170
7/20/2020 3:00,,170,,170,,170,,170,,170,,170
7/20/2020 3:15,,170,,170,,170,,170,,170,,170
7/20/2020 3:30,,170,,170,,170,,170,,170,,170
7/20/2020 3:45,,170,,170,,170,,170,,170,,170
7/20/2020 4:00,,170,,170,,170,,170,,170,,170
7/20/2020 4:15,,170,,170,,170,,170,,170,,170
7/20/2020 4:30,,170,,170,,170,,170,,170,,170
7/20/2020 4:45,,170,,170,,170,,170,,170,,170
7/20/2020 5:00,,170,,170,,170,,170,,170,,170
7/20/2020 5:15,,170,,170,,170,,170,,170,,170
7/20/2020 5:30,,170,,170,,170,,170,,170,,170
7/20/2020 5:45,,170,,170,,170,,170,,170,,170
7/20/2020 6:00,,170,,170,,170,,170,,170,,170
7/20/2020 6:15,,170,,170,,170,,170,,170,,170
7/20/2020 6:30,,170,,170,,170,,170,,170,,170
7/20/2020 6:45,,170,,170,,170,,170,,170,,170
7/20/2020 7:00,,170,,170,,170,,170,,170,,170
7/20/2020 7:15,,170,,170,,170,,170,,170,,170
7/20/2020 7:30,,170,,170,,170,,170,,170,,170
7/20/2020 7:45,,170,,170,,170,,170,,170,,170
7/20/2020 8:00,,170,,170,,170,,170,,170,,170
7/20/2020 8:15,,170,,170,,170,,170,,170,,170
7/20/2020 8:30,,170,,170,,170,,170,,170,,170
7/20/2020 8:45,,170,,170,,170,,170,,170,,170
7/20/2020 9:00,,170,,170,,170,,170,,170,,170
7/20/2020 9:15,,170,,170,,170,,170,,170,,170
7/20/2020 9:30,,170,,170,,170,,170,,170,,170
7/20/2020 9:45,,170,,170,,170,,170,,170,,170
7/20/2020 10:00,,170,,170,,170,,170,,170,,170
7/20/2020 10:15,,170,,170,,170,,170,,170,,170
7/20/2020 10:30,,170,,170,,170,,170,,170,,170
7/20/2020 10:45,,170,,170,,170,,170,,170,,170
7/20/2020 11:00,,170,,170,,170,,170,,170,,170
7/20/2020 11:15,,170,,170,,170,,170,,170,,170
7/20/2020 11:30,,170,,170,,170,,170,,170,,170
7/20/2020 11:45,,170,,170,,170,,170,,170,,170
7/20/2020 12:00,,170,,170,,170,,170,,170,,170
7/20/2020 12:15,,170,,170,,170,,170,,170,,170
7/20/2020 12:30,,170,,170,,170,,170,,170,,170
7/20/2020 12:45,,170,,170,,170,,170,,170,,170
7/20/2020 13:00,,170,,170,,170,,170,,170,,170
7/20/2020 13:15,,170,,170,,170,,170,,170,,170
7/20/2020 13:30,,170,,170,,170,,170,,170,,170
7/20/2020 13:45,,170,,170,,170,,170,,170,,170
7/20/2020 14:00,,170,,170,,170,,170,,170,,170
7/20/2020 14:15,,170,,170,,170,,170,,170,,170
7/20/2020 14:30,,170,,170,,170,,170,,170,,170
7/20/2020 14:45,,170,,170,,170,,170,,170,,170
7/20/2020 15:00,,170,,170,,170,,170,,170,,170
7/20/2020 15:15,,170,,170,,170,,170,,170,,170
7/20/2020 15:30,,170,,170,,170,,170,,170,,170
7/20/2020 15:45,,170,,170,,170,,170,,170,,170
7/20/2020 16:00,,170,,170,,170,,170,,170,,170
7/20/2020 16:15,,170,,170,,170,,170,,170,,170
7/20/2020 16:30,,170,,170,,170,,170,,170,,170
7/20/2020 16:45,,170,,170,,170,,170,,170,,170
7/20/2020 17:00,,170,,170,,170,,170,,170,,170
7/20/2020 17:15,,170,,170,,170,,170,,170,,170
7/20/2020 17:30,,170,,170,,170,,170,,170,,170
7/20/2020 17:45,,170,,170,,170,,170,,170,,170
7/20/2020 18:00,,170,,170,,170,,170,,170,,170
7/20/2020 18:15,,170,,170,,170,,170,,170,,170
7/20/2020 18:30,,170,,170,,170,,170,,170,,170
7/20/2020 18:45,,170,,170,,170,,170,,170,,170
7/20/2020 19:00,,170,,170,,170,,170,,170,,170
7/20/2020 19:15,,170,,170,,170,,170,,170,,170
7/20/2020 19:30,,170,,170,,170,,170,,170,,170
7/20/2020 19:45,,170,,170,,170,,170,,170,,170
7/20/2020 20:00,,170,,170,,170,,170,,170,,170
7/20/2020 20:15,,170,,170,,170,,170,,170,,170
7/20/2020 20:30,,170,,170,,170,,170,,170,,170
7/20/2020 20:45,,170,,170,,170,,170,,170,,170
7/20/2020 21:00,,170,,170,,170,,170,,170,,170
7/20/2020 21:15,,170,,170,,170,,170,,170,,170
7/20/2020 21:30,,170,,170,,170,,170,,170,,170
7/20/2020 21:45,,170,,170,,170,,170,,170,,170
7/20/2020 22:00,,170,,170,,170,,170,,170,,170
7/20/2020 22:15,,170,,170,,170,,170,,170,,170
7/20/2020 22:30,,170,,170,,170,,170,,170,,170
7/20/2020 22:45,,170,,170,,170,,170,,170,,170
7/20/2020 23:00,,170,,170,,170,,170,,170,,170
7/20/2020 23:15,,170,,170,,170,,170,,170,,170
7/20/2020 23:30,,170,,170,,170,,170,,170,,170
7/20/2020 23:45,,170,,170,,170,,170,,170,,170
7/21/2020 0:00,,170,,170,,170,,170,,170,,170
7/21/2020 0:15,,170,,170,,170,,170,,170,,170
7/21/2020 0:30,,170,,170,,170,,170,,170,,170
7/21/2020 0:45,,170,,170,,170,,170,,170,,170
7/21/2020 1:00,,170,,170,,170,,170,,170,,170
7/21/2020 1:15,,170,,170,,170,,170,,170,,170
7/21/2020 1:30,,170,,170,,170,,170,,170,,170
7/21/2020 1:45,,170,,170,,170,,170,,170,,170
7/21/2020 2:00,,170,,170,,170,,170,,170,,170
7/21/2020 2:15,,170,,170,,170,,170,,170,,170
7/21/2020 2:30,,170,,170,,170,,170,,170,,170
7/21/2020 2:45,,170,,170,,170,,170,,170,,170
7/21/2020 3:00,,170,,170,,170,,170,,170,,170
7/21/2020 3:15,,170,,170,,170,,170,,170,,170
7/21/2020 3:30,,170,,170,,170,,170,,170,,170
7/21/2020 3:45,,170,,170,,170,,170,,170,,170
7/21/2020 4:00,,170,,170,,170,,170,,170,,170
7/21/2020 4:15,,170,,170,,170,,170,,170,,170
7/21/2020 4:30,,170,,170,,170,,170,,170,,170
7/21/2020 4:45,,170,,170,,170,,170,,170,,170
7/21/2020 5:00,,170,,170,,170,,170,,170,,170
7/21/2020 5:15,,170,,170,,170,,170,,170,,170
7/21/2020 5:30,,170,,170,,170,,170,,170,,170
7/21/2020 5:45,,170,,170,,170,,170,,170,,170
7/21/2020 6:00,,170,,170,,170,,170,,170,,170
7/21/2020 6:15,,170,,170,,170,,170,,170,,170
7/21/2020 6:30,,170,,170,,170,,170,,170,,170
7/21/2020 6:45,,170,,170,,170,,170,,170,,170
7/21/2020 7:00,,170,,170,,170,,170,,170,,170
7/21/2020 7:15,,170,,170,,170,,170,,170,,170
7/21/2020 7:30,,170,,170,,170,,170,,170,,170
7/21/2020 7:45,,170,,170,,170,,170,,170,,170
7/21/2020 8:00,,170,,170,,170,,170,,170,,170
7/21/2020 8:15,,170,,170,,170,,170,,170,,170
7/21/2020 8:30,,170,,170,,170,,170,,170,,170
7/21/2020 8:45,,170,,170,,170,,170,,170,,170
7/21/2020 9:00,,170,,170,,170,,170,,170,,170
7/21/2020 9:15,,170,,170,,170,,170,,170,,170
7/21/2020 9:30,,170,,170,,170,,170,,170,,170
7/21/2020 9:45,,170,,170,,170,,170,,170,,170
7/21/2020 10:00,,170,,170,,170,,170,,170,,170
7/21/2020 10:15,24.1,1,24.12,1,804,1,7.63,1,6.17,1,18.43,1
7/21/2020 10:45,24,1,18.44,1,808,1,7.8,1,5.6,1,10.48,1
7/21/2020 11:00,24.1,1,17.09,1,809,1,7.81,1,5.5,1,10.79,1
7/21/2020 11:15,24.2,1,17.49,1,810,1,7.82,1,5.62,1,11.81,1
7/21/2020 11:30,24.2,1,17.87,1,811,1,7.82,1,5.61,1,10.5,1
7/21/2020 11:45,24.3,1,17.54,1,812,1,7.82,1,5.56,1,9.97,1
7/21/2020 12:00,24.4,1,17.56,1,813,1,7.81,1,5.57,1,9.79,1
7/21/2020 12:15,24.4,1,17.85,1,813,1,7.83,1,5.65,1,10.03,1
7/21/2020 12:30,24.6,1,17.93,1,813,1,7.85,1,5.98,1,10.71,1
7/21/2020 12:45,24.6,1,16.41,1,813,1,7.85,1,6.13,1,13.34,1
7/21/2020 13:00,24.6,1,19.39,1,814,1,7.85,1,5.95,1,12.05,1
7/21/2020 13:15,24.8,1,17.74,1,814,1,7.86,1,6.19,1,12.95,1
7/21/2020 13:30,24.8,1,17.5,1,815,1,7.85,1,6.22,1,13.9,1
7/21/2020 13:45,25,1,18.47,1,816,1,7.88,1,6.37,1,13.23,1
7/21/2020 14:00,25.1,1,18,1,815,1,7.89,1,6.49,1,18.32,1
7/21/2020 14:15,25.1,1,17.86,1,815,1,7.89,1,6.38,1,12.47,1
7/21/2020 14:30,25,1,17.04,1,814,1,7.88,1,6.33,1,14.28,1
7/21/2020 14:45,25,1,17.28,1,814,1,7.89,1,6.38,1,16.99,1
7/21/2020 15:00,25,1,18.05,1,815,1,7.88,1,6.33,1,14.26,1
7/21/2020 15:15,25.1,1,14.34,1,815,1,7.86,1,6.25,1,15.59,1
7/21/2020 15:30,25.2,1,18.12,1,816,1,7.89,1,6.49,1,14.32,1
7/21/2020 15:45,25.3,1,19.21,1,817,1,7.88,1,6.49,1,13.75,1
7/21/2020 16:00,25.3,1,18.5,1,817,1,7.87,1,6.45,1,17.85,1
7/21/2020 16:15,25.2,1,18.97,1,818,1,7.86,1,6.26,1,14.57,1
7/21/2020 16:30,25.3,1,18.37,1,816,1,7.88,1,6.41,1,13.28,1
7/21/2020 16:45,25.2,1,21.62,1,816,1,7.87,1,6.32,1,22.44,1
7/21/2020 17:00,25.2,1,21.24,1,813,1,7.86,1,6.22,1,15.98,1
7/21/2020 17:15,25.1,1,20.62,1,812,1,7.85,1,5.97,1,16.18,1
7/21/2020 17:30,25.2,1,22.28,1,810,1,7.87,1,6.14,1,19.86,1
7/21/2020 17:45,25.1,1,21.64,1,809,1,7.84,1,5.83,1,14.41,1
7/21/2020 18:00,25,1,20.96,1,808,1,7.84,1,5.73,1,12.07,1
7/21/2020 18:15,24.9,1,19.04,1,806,1,7.82,1,5.51,1,17.88,1
7/21/2020 18:30,24.9,1,19.29,1,803,1,7.82,1,5.52,1,12.36,1
7/21/2020 18:45,24.9,1,20.36,1,804,1,7.84,1,5.67,1,16.89,1
7/21/2020 19:00,24.8,1,20.4,1,802,1,7.81,1,5.2,1,13.28,1
7/21/2020 19:15,24.8,1,18.03,1,803,1,7.8,1,5.16,1,12.55,1
7/21/2020 19:30,24.8,1,16.27,1,802,1,7.81,1,5.16,1,12.61,1
7/21/2020 19:45,24.8,1,15.79,1,802,1,7.79,1,4.85,1,10.29,1
7/21/2020 20:00,24.8,1,17.05,1,803,1,7.79,1,4.8,1,9.67,1
7/21/2020 20:15,24.8,1,15.79,1,802,1,7.79,1,4.92,1,10.57,1
7/21/2020 20:30,24.8,1,15.87,1,799,1,7.8,1,4.97,1,9.7,1
7/21/2020 20:45,24.8,1,14.39,1,797,1,7.8,1,4.98,1,9.43,1
7/21/2020 21:00,24.8,1,15.93,1,795,1,7.82,1,5.23,1,8.55,1
7/21/2020 21:15,24.7,1,14.54,1,792,1,7.82,1,5.03,1,9.21,1
7/21/2020 21:30,24.7,1,15.79,1,793,1,7.82,1,5.27,1,9.72,1
7/21/2020 21:45,24.7,1,14.82,1,795,1,7.82,1,5.36,1,10.47,1
7/21/2020 22:00,24.6,1,15.71,1,797,1,7.82,1,5.25,1,8.99,1
7/21/2020 22:15,24.6,1,16.11,1,797,1,7.83,1,5.36,1,9.92,1
7/21/2020 22:30,24.5,1,15.46,1,797,1,7.83,1,5.33,1,9.26,1
7/21/2020 22:45,24.5,1,18.33,1,797,1,7.83,1,5.36,1,18.22,1
7/21/2020 23:00,24.4,1,19.17,1,797,1,7.83,1,5.38,1,9.85,1
7/21/2020 23:15,24.4,1,21.41,1,799,1,7.83,1,5.4,1,11.2,1
7/21/2020 23:30,24.4,1,20.02,1,800,1,7.82,1,5.21,1,10.62,1
7/21/2020 23:45,24.3,1,19.4,1,800,1,7.82,1,5.16,1,10.72,1
7/22/2020 0:00,24.3,1,18.67,1,800,1,7.81,1,5.1,1,9.5,1
7/22/2020 0:15,24.2,1,19.42,1,801,1,7.81,1,5.07,1,10.19,1
7/22/2020 0:30,24.2,1,19.26,1,802,1,7.8,1,4.99,1,9.98,1
7/22/2020 0:45,24.1,1,20.8,1,803,1,7.79,1,4.91,1,10.68,1
7/22/2020 1:00,24.1,1,19.48,1,803,1,7.79,1,4.94,1,10.28,1
7/22/2020 1:15,24,1,21.72,1,803,1,7.79,1,4.92,1,9.96,1
7/22/2020 1:30,24,1,25.98,1,802,1,7.79,1,4.96,1,10.34,1
7/22/2020 1:45,23.9,1,21.26,1,802,1,7.79,1,4.75,1,10.29,1
7/22/2020 2:00,23.9,1,19.46,1,800,1,7.79,1,4.86,1,10.38,1
7/22/2020 2:15,23.8,1,20.07,1,798,1,7.79,1,4.86,1,10.43,1
7/22/2020 2:30,23.8,1,19.05,1,797,1,7.8,1,4.92,1,8.22,1
7/22/2020 2:45,23.7,1,18.01,1,797,1,7.8,1,4.85,1,9.95,1
7/22/2020 3:00,23.7,1,19.6,1,796,1,7.8,1,4.9,1,9.21,1
7/22/2020 3:15,23.6,1,18.53,1,796,1,7.8,1,4.83,1,10.44,1
7/22/2020 3:30,23.6,1,22.08,1,797,1,7.8,1,4.89,1,9.84,1
7/22/2020 3:45,23.6,1,19.92,1,796,1,7.8,1,4.85,1,10.97,1
7/22/2020 4:00,23.5,1,19.42,1,797,1,7.8,1,4.79,1,10.42,1
7/22/2020 4:15,23.5,1,23.12,1,798,1,7.8,1,4.93,1,10.9,1
7/22/2020 4:30,23.5,1,22.09,1,799,1,7.8,1,4.87,1,11.86,1
7/22/2020 4:45,23.4,1,22.46,1,799,1,7.79,1,4.82,1,11.87,1
7/22/2020 5:00,23.4,1,23.07,1,800,1,7.79,1,4.74,1,10.7,1
7/22/2020 5:15,23.4,1,21.38,1,802,1,7.79,1,4.73,1,11.89,1
7/22/2020 5:30,23.4,1,20.8,1,803,1,7.78,1,4.63,1,11.7,1
7/22/2020 5:45,23.3,1,21.43,1,803,1,7.78,1,4.61,1,12.53,1
7/22/2020 6:00,23.3,1,23.72,1,804,1,7.78,1,4.65,1,13.41,1
7/22/2020 6:15,23.3,1,21,1,803,1,7.77,1,4.55,1,14.7,1
7/22/2020 6:30,23.3,1,26,1,805,1,7.78,1,4.69,1,13.39,1
7/22/2020 6:45,23.2,1,25.54,1,805,1,7.78,1,4.61,1,14.73,1
