Time,B9156000,,B9156000,,B9156000,,B9156000,,B9156000,,B9156000,
and,Water Temp C,,Turbidity FNU,,Specific Conductivity µS/cm,,pH,,Dissolved Oxygen mg/L,,Chlorophyll µg/L,
Date,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual
6/28/2020 5:15,23.7,1,43.27,1,256,1,7.8,1,6.44,1,4.31,1
6/28/2020 5:30,23.6,1,45.52,1,256,1,7.79,1,6.4,1,4.8,1
6/28/2020 5:45,23.6,1,43.16,1,255,1,7.78,1,6.39,1,4.9,1
6/28/2020 6:00,23.5,1,44.03,1,255,1,7.78,1,6.36,1,4.54,1
6/28/2020 6:15,23.5,1,44.91,1,255,1,7.77,1,6.32,1,4.73,1
6/28/2020 6:30,23.5,1,46.1,1,256,1,7.77,1,6.37,1,4.53,1
6/28/2020 6:45,23.4,1,42.32,1,256,1,7.74,1,6.26,1,3.84,1
6/28/2020 7:00,23.3,1,42.01,1,255,1,7.76,1,6.27,1,3.95,1
6/28/2020 7:15,23.4,1,42.1,1,254,1,7.75,1,6.32,1,3.71,1
6/28/2020 7:30,23.3,1,42.43,1,255,1,7.76,1,6.37,1,3.55,1
6/28/2020 7:45,23.3,1,43.35,1,256,1,7.76,1,6.39,1,4.13,1
6/28/2020 8:00,23.4,1,43.16,1,256,1,7.76,1,6.34,1,3.86,1
6/28/2020 8:15,23.3,1,41.8,1,256,1,7.77,1,6.38,1,3.9,1
6/28/2020 8:30,23.3,1,42.14,1,255,1,7.76,1,6.4,1,4.15,1
6/28/2020 8:45,23.3,1,42.03,1,255,1,7.76,1,6.43,1,3.7,1
6/28/2020 9:00,23.3,1,44.95,1,255,1,7.79,1,6.51,1,4.17,1
6/28/2020 9:15,23.3,1,44.49,1,255,1,7.81,1,6.59,1,4.29,1
6/28/2020 9:30,23.4,1,43.38,1,257,1,7.84,1,6.67,1,4.44,1
6/28/2020 9:45,23.5,1,43.96,1,257,1,7.83,1,6.63,1,4.2,1
6/28/2020 10:00,23.5,1,46.23,1,256,1,7.83,1,6.64,1,4.49,1
6/28/2020 10:15,23.6,1,48.7,1,259,1,7.89,1,6.79,1,4.7,1
6/28/2020 10:30,23.6,1,42.43,1,263,1,7.89,1,6.84,1,4.97,1
6/28/2020 10:45,23.5,1,43.32,1,264,1,7.87,1,6.8,1,4.98,1
6/28/2020 11:00,23.6,1,42.47,1,267,1,7.88,1,6.81,1,5.25,1
6/28/2020 11:15,23.6,1,41.12,1,268,1,7.91,1,6.86,1,5.39,1
6/28/2020 11:30,23.6,1,58.8,1,273,1,7.96,1,7.09,1,5.96,1
6/28/2020 11:45,23.7,1,45.31,1,273,1,8,1,7.15,1,5.98,1
6/28/2020 12:00,23.7,1,46.47,1,270,1,7.98,1,7.13,1,5.99,1
6/28/2020 12:15,23.8,1,46.05,1,267,1,7.98,1,7.12,1,5.49,1
6/28/2020 12:30,23.9,1,46.98,1,263,1,7.98,1,7.11,1,5.55,1
6/28/2020 12:45,24,1,45.26,1,261,1,7.99,1,7.09,1,5.45,1
6/28/2020 13:00,24.1,1,42.66,1,261,1,7.98,1,7.05,1,4.91,1
6/28/2020 13:15,24.2,1,48.37,1,256,1,7.96,1,6.97,1,5.35,1
6/28/2020 13:30,24.3,1,45.2,1,256,1,7.96,1,7.08,1,5,1
6/28/2020 13:45,24.2,1,45.13,1,257,1,7.96,1,7.12,1,5,1
6/28/2020 14:00,24.3,1,46.36,1,257,1,7.97,1,7.12,1,4.98,1
6/28/2020 14:15,24.3,1,42.23,1,258,1,7.96,1,7.1,1,5.13,1
6/28/2020 14:30,24.4,1,41.45,1,258,1,8,1,7.21,1,5.23,1
6/28/2020 14:45,24.5,1,40.89,1,259,1,8.03,1,7.34,1,5.97,1
6/28/2020 15:00,24.5,1,41.15,1,260,1,8,1,7.27,1,5.67,1
6/28/2020 15:15,24.5,1,44.18,1,261,1,8.01,1,7.33,1,5.67,1
6/28/2020 15:30,24.5,1,42,1,262,1,7.99,1,7.25,1,5.46,1
6/28/2020 15:45,24.3,1,43.23,1,265,1,7.92,1,7.01,1,4.84,1
6/28/2020 16:00,24.5,1,41.62,1,264,1,7.95,1,7.13,1,5.15,1
6/28/2020 16:15,24.4,1,49.74,1,266,1,7.95,1,7.11,1,5.1,1
6/28/2020 16:30,24.4,1,40.69,1,266,1,7.93,1,7.02,1,4.94,1
6/28/2020 16:45,24.3,1,44.57,1,268,1,7.9,1,6.94,1,4.8,1
6/28/2020 17:00,24.4,1,42.47,1,268,1,7.89,1,6.93,1,4.98,1
6/28/2020 17:15,24.3,1,43.14,1,269,1,7.9,1,6.98,1,5.04,1
6/28/2020 17:30,24.3,1,41.66,1,269,1,7.89,1,7,1,5.08,1
6/28/2020 17:45,24.3,1,43.9,1,269,1,7.88,1,6.93,1,5.23,1
6/28/2020 18:00,24.3,1,43.5,1,269,1,7.88,1,6.93,1,4.69,1
6/28/2020 18:15,24.3,1,43.52,1,270,1,7.86,1,6.87,1,4.99,1
6/28/2020 18:30,24.2,1,41.4,1,270,1,7.83,1,6.75,1,4.27,1
6/28/2020 18:45,24.2,1,40.18,1,270,1,7.84,1,6.8,1,4.45,1
6/28/2020 19:00,24.2,1,39.28,1,270,1,7.79,1,6.36,1,3.42,1
6/28/2020 19:15,24.1,1,40.7,1,271,1,7.8,1,6.54,1,3.95,1
6/28/2020 19:30,24.1,1,38.41,1,271,1,7.75,1,6.2,1,3.67,1
6/28/2020 19:45,24,1,38.95,1,270,1,7.78,1,6.38,1,3.89,1
6/28/2020 20:00,24,1,39.76,1,270,1,7.78,1,6.39,1,3.76,1
6/28/2020 20:15,24,1,39.84,1,270,1,7.79,1,6.39,1,3.92,1
6/28/2020 20:30,23.9,1,39.3,1,270,1,7.78,1,6.49,1,3.92,1
6/28/2020 20:45,23.9,1,39.67,1,270,1,7.77,1,6.32,1,3.64,1
6/28/2020 21:00,23.9,1,39.42,1,270,1,7.8,1,6.62,1,3.94,1
6/28/2020 21:15,23.9,1,38.17,1,270,1,7.76,1,6.28,1,3.59,1
6/28/2020 21:30,23.8,1,38.53,1,270,1,7.76,1,6.44,1,3.59,1
6/28/2020 21:45,23.8,1,38.51,1,270,1,7.74,1,6.05,1,3.19,1
6/28/2020 22:00,23.8,1,43.35,1,270,1,7.76,1,6.31,1,3.6,1
6/28/2020 22:15,23.8,1,39.75,1,270,1,7.79,1,6.56,1,4.6,1
6/28/2020 22:30,23.8,1,41.09,1,269,1,7.82,1,6.73,1,4.8,1
6/28/2020 22:45,23.7,1,45.39,1,269,1,7.85,1,6.76,1,5.22,1
6/28/2020 23:00,23.7,1,42.24,1,274,1,7.86,1,6.82,1,5.93,1
6/28/2020 23:15,23.8,1,39.04,1,276,1,7.88,1,6.83,1,5.77,1
6/28/2020 23:30,23.8,1,43.3,1,271,1,7.89,1,6.88,1,5.48,1
6/28/2020 23:45,23.7,1,42.36,1,265,1,7.91,1,6.98,1,5.43,1
6/29/2020 0:00,23.7,1,43.44,1,262,1,7.91,1,7.01,1,5.55,1
6/29/2020 0:15,23.6,1,45.46,1,258,1,7.92,1,7,1,5.39,1
6/29/2020 0:30,23.6,1,43.88,1,256,1,7.91,1,6.94,1,5.46,1
6/29/2020 0:45,23.7,1,42.56,1,251,1,7.92,1,6.95,1,4.9,1
6/29/2020 1:00,23.7,1,43.2,1,247,1,7.91,1,6.93,1,4.84,1
6/29/2020 1:15,23.7,1,45.26,1,243,1,7.91,1,6.9,1,4.8,1
6/29/2020 1:30,23.7,1,41.93,1,240,1,7.9,1,6.86,1,4.64,1
6/29/2020 1:45,23.7,1,45.11,1,237,1,7.88,1,6.83,1,4.57,1
6/29/2020 2:00,23.6,1,43.88,1,235,1,7.86,1,6.79,1,4.48,1
6/29/2020 2:15,23.5,1,43.35,1,236,1,7.86,1,6.74,1,4.42,1
6/29/2020 2:30,23.5,1,43.67,1,239,1,7.87,1,6.74,1,4.81,1
6/29/2020 2:45,23.4,1,42.3,1,247,1,7.9,1,6.79,1,5.75,1
6/29/2020 3:00,23.4,1,41.99,1,253,1,7.93,1,6.81,1,5.84,1
6/29/2020 3:15,23.3,1,39.08,1,256,1,7.88,1,6.61,1,5.18,1
6/29/2020 3:30,23.3,1,40.13,1,254,1,7.91,1,6.72,1,5.46,1
6/29/2020 3:45,23.2,1,41.73,1,254,1,7.9,1,6.69,1,5.45,1
6/29/2020 4:00,23.2,1,42.19,1,253,1,7.9,1,6.71,1,5.61,1
6/29/2020 4:15,23.2,1,41.09,1,246,1,7.88,1,6.75,1,5.06,1
6/29/2020 4:30,23.1,1,41.82,1,241,1,7.86,1,6.74,1,4.63,1
6/29/2020 4:45,23.1,1,42.49,1,240,1,7.86,1,6.73,1,4.5,1
6/29/2020 5:00,23.1,1,43.08,1,240,1,7.84,1,6.64,1,4.41,1
6/29/2020 5:15,23,1,43.89,1,240,1,7.84,1,6.66,1,4.45,1
6/29/2020 5:30,23,1,43.57,1,239,1,7.83,1,6.64,1,4.18,1
6/29/2020 5:45,22.9,1,46.64,1,239,1,7.82,1,6.65,1,4.24,1
6/29/2020 6:00,22.9,1,44.1,1,239,1,7.8,1,6.63,1,4.05,1
6/29/2020 6:15,22.9,1,45.17,1,238,1,7.8,1,6.66,1,3.92,1
6/29/2020 6:30,22.8,1,44.27,1,239,1,7.78,1,6.67,1,4.22,1
6/29/2020 6:45,22.8,1,46.32,1,239,1,7.78,1,6.68,1,3.96,1
6/29/2020 7:00,22.8,1,45.13,1,239,1,7.77,1,6.73,1,3.98,1
6/29/2020 7:15,22.7,1,48.83,1,239,1,7.77,1,6.78,1,3.85,1
6/29/2020 7:30,22.7,1,45.65,1,239,1,7.77,1,6.82,1,3.76,1
6/29/2020 7:45,22.7,1,44.67,1,239,1,7.76,1,6.87,1,3.69,1
6/29/2020 8:00,22.7,1,48.83,1,240,1,7.79,1,6.91,1,3.72,1
6/29/2020 8:15,22.7,1,50.35,1,240,1,7.8,1,6.94,1,3.8,1
6/29/2020 8:30,22.8,1,44.99,1,240,1,7.81,1,6.96,1,3.84,1
6/29/2020 8:45,22.8,1,47.87,1,240,1,7.81,1,6.98,1,3.91,1
6/29/2020 9:00,22.9,1,45.77,1,240,1,7.83,1,7,1,3.99,1
6/29/2020 9:15,22.9,1,45.51,1,241,1,7.81,1,7.03,1,3.83,1
6/29/2020 9:30,22.8,1,47.41,1,241,1,7.81,1,7.05,1,3.99,1
6/29/2020 9:45,22.9,1,46.89,1,241,1,7.82,1,7.06,1,4.03,1
6/29/2020 10:00,22.9,1,47.01,1,241,1,7.82,1,7.04,1,3.94,1
6/29/2020 10:15,23,1,47.35,1,242,1,7.84,1,7.09,1,4.09,1
6/29/2020 10:30,23,1,46.04,1,242,1,7.84,1,7.07,1,4.1,1
6/29/2020 10:45,23,1,46.22,1,242,1,7.85,1,7.06,1,4.08,1
6/29/2020 11:00,23,1,47.61,1,242,1,7.83,1,7.01,1,4.11,1
6/29/2020 11:15,23.1,1,44.88,1,242,1,7.83,1,7.02,1,4.07,1
6/29/2020 11:30,23.1,1,46.01,1,243,1,7.83,1,7.01,1,4,1
6/29/2020 11:45,23,1,45.42,1,246,1,7.79,1,6.75,1,3.54,1
6/29/2020 12:00,23,1,44.88,1,248,1,7.77,1,6.66,1,3.56,1
6/29/2020 12:15,23,1,47.84,1,252,1,7.78,1,6.68,1,4.02,1
6/29/2020 12:30,23,1,47.22,1,256,1,7.77,1,6.6,1,3.6,1
6/29/2020 12:45,23.1,1,44.74,1,257,1,7.77,1,6.57,1,3.88,1
6/29/2020 13:00,23.1,1,48.91,1,254,1,7.83,1,6.75,1,4.38,1
6/29/2020 13:15,23.1,1,51.39,1,254,1,7.87,1,6.78,1,4.56,1
6/29/2020 13:30,23.1,1,49.18,1,255,1,7.87,1,6.82,1,4.83,1
6/29/2020 13:45,23.2,1,45.41,1,255,1,7.84,1,6.63,1,3.96,1
6/29/2020 14:00,23.2,1,42.96,1,259,1,7.93,1,7,1,5.49,1
6/29/2020 14:15,23.4,1,47.81,1,260,1,7.98,1,7.09,1,4.76,1
6/29/2020 14:30,23.4,1,45.6,1,263,1,7.98,1,7.11,1,5.22,1
6/29/2020 14:45,23.4,1,43.58,1,264,1,7.91,1,6.88,1,4.23,1
6/29/2020 15:00,23.3,1,45.36,1,266,1,7.92,1,6.89,1,4.36,1
6/29/2020 15:15,23.4,1,37.04,1,262,1,7.93,1,6.92,1,3.92,1
6/29/2020 15:30,23.5,1,36.96,1,262,1,7.87,1,6.64,1,3.67,1
6/29/2020 15:45,23.7,1,39.75,1,262,1,7.91,1,6.59,1,4.74,1
6/29/2020 16:00,23.4,1,38.93,1,264,1,7.83,1,6.51,1,3.83,1
6/29/2020 16:15,23.7,1,40.97,1,259,1,7.98,1,7.11,1,5.01,1
6/29/2020 16:30,23.6,1,42.38,1,261,1,7.88,1,7.03,1,4.47,1
6/29/2020 16:45,23.7,1,47.85,1,260,1,7.89,1,6.71,1,4.69,1
6/29/2020 17:00,23.7,1,41.83,1,258,1,7.92,1,7.08,1,5.23,1
6/29/2020 17:15,23.6,1,37.28,1,260,1,7.88,1,6.94,1,3.99,1
6/29/2020 17:30,23.6,1,37.27,1,261,1,7.8,1,6.4,1,2.95,1
6/29/2020 17:45,23.6,1,33.72,1,261,1,7.8,1,6.34,1,3.22,1
6/29/2020 18:00,23.6,1,33.75,1,262,1,7.76,1,6.15,1,2.79,1
6/29/2020 18:15,23.6,1,32.72,1,262,1,7.75,1,6.1,1,2.8,1
6/29/2020 18:30,23.5,1,35.11,1,261,1,7.82,1,6.61,1,3.45,1
6/29/2020 18:45,23.5,1,36.34,1,262,1,7.78,1,6.13,1,3.69,1
6/29/2020 19:00,23.5,1,35.93,1,261,1,7.74,1,5.98,1,2.69,1
6/29/2020 19:15,23.5,1,39.4,1,262,1,7.77,1,5.99,1,4.16,1
6/29/2020 19:30,23.5,1,35.57,1,261,1,7.76,1,5.97,1,2.66,1
6/29/2020 19:45,23.5,1,42.78,1,261,1,7.79,1,6.36,1,3.99,1
6/29/2020 20:00,23.5,1,41.95,1,261,1,7.83,1,6.45,1,4.4,1
6/29/2020 20:15,23.5,1,38.44,1,261,1,7.78,1,6.21,1,3.13,1
6/29/2020 20:30,23.4,1,38.24,1,260,1,7.79,1,6.25,1,3.41,1
6/29/2020 20:45,23.4,1,38.66,1,260,1,7.78,1,6.28,1,3.23,1
6/29/2020 21:00,23.4,1,38.45,1,260,1,7.77,1,6.24,1,3.35,1
6/29/2020 21:15,23.3,1,37.74,1,260,1,7.78,1,6.29,1,2.94,1
6/29/2020 21:30,23.3,1,36.83,1,260,1,7.78,1,6.28,1,3.14,1
6/29/2020 21:45,23.2,1,37.65,1,260,1,7.75,1,6.1,1,2.87,1
6/29/2020 22:00,23.2,1,36.05,1,261,1,7.75,1,6.03,1,2.71,1
6/29/2020 22:15,23.2,1,38.9,1,261,1,7.8,1,6.38,1,4.14,1
6/29/2020 22:30,23.2,1,41.46,1,262,1,7.85,1,6.58,1,4.36,1
6/29/2020 22:45,23.1,1,40.92,1,264,1,7.86,1,6.72,1,4.62,1
6/29/2020 23:00,23.1,1,39.95,1,275,1,7.84,1,6.7,1,4.63,1
6/29/2020 23:15,23.1,1,39.49,1,275,1,7.86,1,6.82,1,4.95,1
6/29/2020 23:30,23.2,1,38.98,1,275,1,7.9,1,6.9,1,5.12,1
6/29/2020 23:45,23.2,1,77.63,1,271,1,7.91,1,6.94,1,5.57,1
6/30/2020 0:00,23.3,1,42.94,1,268,1,7.94,1,7.06,1,5.9,1
6/30/2020 0:15,23.3,1,43.13,1,262,1,7.98,1,7.17,1,6.3,1
6/30/2020 0:30,23.3,1,42.84,1,259,1,7.99,1,7.23,1,6.31,1
6/30/2020 0:45,23.2,1,42.59,1,258,1,7.99,1,7.23,1,6.41,1
6/30/2020 1:00,23.2,1,42.14,1,258,1,7.99,1,7.19,1,6.41,1
6/30/2020 1:15,23.1,1,42.67,1,258,1,7.99,1,7.21,1,6.61,1
6/30/2020 1:30,23.1,1,43.19,1,258,1,7.98,1,7.21,1,6.18,1
6/30/2020 1:45,23.1,1,48.89,1,258,1,7.97,1,7.17,1,6.36,1
6/30/2020 2:00,23,1,43.8,1,259,1,7.96,1,7.09,1,6.42,1
6/30/2020 2:15,23,1,43.2,1,268,1,7.98,1,7.07,1,6.75,1
6/30/2020 2:30,23.1,1,40.1,1,281,1,8.01,1,7.09,1,7.54,1
6/30/2020 2:45,23.1,1,43.02,1,304,1,8.08,1,7.19,1,8.99,1
6/30/2020 3:00,23.2,1,41.58,1,324,1,8.13,1,7.29,1,10.28,1
6/30/2020 3:15,23.2,1,46.96,1,332,1,8.15,1,7.29,1,10.3,1
6/30/2020 3:30,23.3,1,39.49,1,340,1,8.19,1,7.33,1,10.78,1
6/30/2020 3:45,23.3,1,38.24,1,341,1,8.2,1,7.38,1,11.44,1
6/30/2020 4:00,23.3,1,38.9,1,336,1,8.18,1,7.29,1,10.98,1
6/30/2020 4:15,23.3,1,39.01,1,331,1,8.16,1,7.2,1,10.03,1
6/30/2020 4:30,23.3,1,36.62,1,328,1,8.1,1,7,1,8.04,1
6/30/2020 4:45,23.3,1,36.78,1,325,1,8.1,1,6.86,1,7.28,1
6/30/2020 5:00,23.3,1,39.8,1,324,1,8.13,1,7.06,1,10.01,1
6/30/2020 5:15,23.3,1,36.64,1,323,1,8.13,1,7.15,1,10.06,1
6/30/2020 5:30,23.2,1,37.18,1,325,1,8.14,1,7.14,1,9.61,1
6/30/2020 5:45,23.2,1,36.7,1,328,1,8.14,1,7.11,1,9.99,1
6/30/2020 6:00,23.2,1,39.52,1,330,1,8.13,1,7.14,1,10.71,1
6/30/2020 6:15,23.1,1,35.29,1,331,1,8.13,1,7.14,1,9.71,1
6/30/2020 6:30,23.1,1,38.25,1,334,1,8.12,1,7.08,1,9.94,1
6/30/2020 6:45,23.1,1,35.85,1,333,1,8.11,1,6.89,1,9.27,1
6/30/2020 7:00,23.1,1,33.44,1,333,1,8.11,1,6.96,1,9.05,1
6/30/2020 7:15,23,1,32.5,1,334,1,8.11,1,6.94,1,8.95,1
6/30/2020 7:30,23,1,33.07,1,333,1,8.11,1,6.93,1,8.57,1
6/30/2020 7:45,23.1,1,31.45,1,333,1,8.08,1,6.84,1,6.26,1
6/30/2020 8:00,23.1,1,31.87,1,332,1,8.04,1,6.65,1,6.06,1
6/30/2020 8:15,23.1,1,31.74,1,332,1,8.03,1,6.53,1,5.79,1
6/30/2020 8:30,23.1,1,33.89,1,332,1,7.99,1,6.23,1,6.11,1
6/30/2020 8:45,23.1,1,36.71,1,332,1,7.99,1,6.36,1,6.51,1
6/30/2020 9:00,23.1,1,34.58,1,331,1,8,1,6.19,1,6.13,1
6/30/2020 9:15,23.1,1,32.86,1,331,1,7.97,1,6.15,1,5.05,1
6/30/2020 9:30,23.2,1,33.18,1,331,1,7.98,1,6.23,1,5.25,1
6/30/2020 9:45,23.1,1,35.9,1,330,1,8.06,1,6.69,1,5.49,1
6/30/2020 10:00,23.1,1,33.57,1,334,1,7.98,1,6.46,1,5.07,1
6/30/2020 10:15,23.2,1,33.82,1,333,1,8.09,1,7.03,1,7.15,1
6/30/2020 10:30,23.2,1,32.58,1,330,1,8.04,1,6.9,1,6,1
6/30/2020 10:45,23.3,1,32.11,1,330,1,8.02,1,6.45,1,5.84,1
6/30/2020 11:00,23.1,1,34.02,1,331,1,7.98,1,6.21,1,5.24,1
6/30/2020 11:15,23.2,1,29.32,1,331,1,7.9,1,5.67,1,3.47,1
6/30/2020 11:30,23.1,1,33.27,1,331,1,7.92,1,6.14,1,4.52,1
6/30/2020 11:45,23.1,1,36.35,1,331,1,7.9,1,6,1,4.76,1
6/30/2020 12:00,23.1,1,31.12,1,331,1,7.92,1,5.97,1,4.31,1
6/30/2020 12:15,23.1,1,32.75,1,330,1,7.96,1,6.19,1,4.95,1
6/30/2020 12:30,23.2,1,30.42,1,330,1,7.99,1,6.42,1,4.88,1
6/30/2020 12:45,23.2,1,34.56,1,331,1,7.97,1,6.25,1,6.03,1
6/30/2020 13:00,23.2,1,36.56,1,331,1,7.99,1,6.53,1,6.14,1
6/30/2020 13:15,23.2,1,35.19,1,330,1,8.01,1,6.49,1,6.58,1
6/30/2020 13:30,23.2,1,36.71,1,334,1,8.04,1,6.67,1,6.96,1
6/30/2020 13:45,23.3,1,35.79,1,330,1,8.11,1,7,1,9.55,1
6/30/2020 14:00,23.2,1,37.92,1,332,1,8.05,1,6.79,1,8.42,1
6/30/2020 14:15,23.2,1,37.42,1,323,1,8.05,1,6.72,1,7.68,1
6/30/2020 14:30,23.3,1,37.95,1,323,1,8.04,1,6.72,1,8.06,1
6/30/2020 14:45,23.3,1,37.26,1,317,1,8.02,1,6.69,1,7.29,1
6/30/2020 15:00,23.4,1,38.87,1,303,1,8.03,1,6.74,1,7.01,1
6/30/2020 15:15,23.5,1,38.02,1,289,1,8.02,1,6.81,1,6.77,1
6/30/2020 15:30,23.6,1,37.94,1,279,1,8.03,1,6.89,1,7.17,1
6/30/2020 15:45,23.6,1,33.46,1,276,1,7.98,1,6.62,1,4.93,1
6/30/2020 16:00,23.7,1,35.9,1,282,1,7.97,1,6.44,1,4.65,1
6/30/2020 16:15,24.1,1,34.46,1,278,1,8.07,1,7,1,7.24,1
6/30/2020 16:30,24.3,1,33.01,1,277,1,8.12,1,7.35,1,6.9,1
6/30/2020 16:45,24.5,1,32.53,1,280,1,8.15,1,7.46,1,6.95,1
6/30/2020 17:00,27,1,30.22,1,274,1,8.57,1,9.73,1,10.35,1
6/30/2020 17:15,26.2,1,30.15,1,285,1,8.42,1,9.2,1,8.46,1
6/30/2020 17:30,26.7,1,29.05,1,290,1,8.43,1,9.33,1,8.71,1
6/30/2020 17:45,27.1,1,29.44,1,286,1,8.36,1,8.91,1,6.44,1
6/30/2020 18:00,27.6,1,31.4,1,279,1,8.43,1,9.26,1,7.3,1
6/30/2020 18:15,27.5,1,31.48,1,278,1,8.3,1,8.47,1,5.55,1
6/30/2020 18:30,27.5,1,31.19,1,278,1,8.3,1,8.72,1,6.13,1
6/30/2020 18:45,27.8,1,37.71,1,276,1,8.4,1,8.81,1,8.66,1
6/30/2020 19:00,27.5,1,30.8,1,280,1,8.26,1,8.64,1,5.28,1
6/30/2020 19:15,27.4,1,31.75,1,281,1,8.26,1,8.68,1,8.26,1
6/30/2020 19:30,27.4,1,31.38,1,282,1,8.3,1,8.97,1,7.24,1
6/30/2020 19:45,27.3,1,34.03,1,282,1,8.2,1,8.61,1,7.83,1
6/30/2020 20:00,27.2,1,36.66,1,284,1,8.15,1,7.74,1,6.22,1
6/30/2020 20:15,27.1,1,35.48,1,285,1,8.14,1,7.87,1,6.45,1
6/30/2020 20:30,26.9,1,35.02,1,287,1,8.05,1,7.55,1,5.66,1
6/30/2020 20:45,26.5,1,32.7,1,291,1,7.94,1,6.8,1,5.24,1
6/30/2020 21:00,25.8,1,34.63,1,299,1,7.85,1,6.45,1,4.42,1
6/30/2020 21:15,25.8,1,32.99,1,300,1,7.88,1,6.77,1,5.88,1
6/30/2020 21:30,25.7,1,33.05,1,302,1,7.96,1,6.97,1,6.27,1
6/30/2020 21:45,25.7,1,32.66,1,303,1,8.1,1,7.49,1,9.74,1
6/30/2020 22:00,25.7,1,33.65,1,304,1,7.94,1,7.09,1,7.27,1
6/30/2020 22:15,25.6,1,33.95,1,305,1,7.89,1,6.37,1,5.09,1
6/30/2020 22:30,25.5,1,35.81,1,305,1,7.85,1,6.04,1,4.66,1
6/30/2020 22:45,25.5,1,34.06,1,305,1,7.89,1,6.13,1,5.13,1
6/30/2020 23:00,25.4,1,34.32,1,305,1,7.92,1,6.69,1,7.31,1
6/30/2020 23:15,25.1,1,32.86,1,307,1,7.87,1,6.52,1,5.84,1
6/30/2020 23:30,24.7,1,34.62,1,305,1,7.9,1,6.63,1,9.57,1
6/30/2020 23:45,24.6,1,37.45,1,300,1,7.94,1,6.61,1,9.32,1
7/1/2020 0:00,24.5,1,36.87,1,293,1,8,1,7.09,1,9.49,1
7/1/2020 0:15,24.9,1,34.65,1,288,1,8.19,1,7.42,1,10.79,1
7/1/2020 0:30,24.7,1,33.97,1,284,1,8.07,1,7.09,1,10.1,1
7/1/2020 0:45,24.3,1,34.49,1,277,1,7.97,1,6.94,1,9.48,1
7/1/2020 1:00,24.1,1,40.29,1,266,1,7.96,1,6.86,1,8.89,1
7/1/2020 1:15,24.1,1,41.22,1,256,1,8.03,1,7.26,1,8.55,1
7/1/2020 1:30,23.8,1,40.84,1,252,1,7.97,1,7.06,1,7.24,1
7/1/2020 1:45,23.6,1,44.36,1,249,1,7.91,1,6.86,1,7.02,1
7/1/2020 2:00,23.6,1,42.48,1,246,1,7.91,1,6.82,1,6.19,1
7/1/2020 2:15,23.6,1,39.96,1,248,1,7.9,1,6.77,1,6.3,1
7/1/2020 2:30,23.5,1,40.11,1,251,1,7.88,1,6.7,1,6.01,1
7/1/2020 2:45,23.6,1,42.78,1,263,1,7.89,1,6.66,1,6.16,1
7/1/2020 3:00,23.6,1,37.52,1,285,1,7.93,1,6.68,1,7.04,1
7/1/2020 3:15,23.7,1,36.94,1,325,1,7.98,1,6.76,1,9.02,1
7/1/2020 3:30,23.8,1,37.49,1,347,1,8,1,6.79,1,9.75,1
7/1/2020 3:45,23.8,1,36.52,1,352,1,7.99,1,6.77,1,9.95,1
7/1/2020 4:00,23.8,1,35.11,1,352,1,7.98,1,6.74,1,9.9,1
7/1/2020 4:15,23.8,1,35.81,1,349,1,7.99,1,6.73,1,9.55,1
7/1/2020 4:30,23.8,1,34.43,1,346,1,7.98,1,6.67,1,9.85,1
7/1/2020 4:45,23.8,1,39.14,1,340,1,7.97,1,6.65,1,9.53,1
7/1/2020 5:00,23.7,1,64.01,1,334,1,7.97,1,6.59,1,9.26,1
7/1/2020 5:15,23.7,1,33.59,1,333,1,7.92,1,6.3,1,7.71,1
7/1/2020 5:30,23.7,1,40.65,1,333,1,7.94,1,6.52,1,9.56,1
7/1/2020 5:45,23.7,1,36.61,1,333,1,7.96,1,6.61,1,9.08,1
7/1/2020 6:00,23.6,1,34.21,1,336,1,7.96,1,6.62,1,8.75,1
7/1/2020 6:15,23.6,1,32.21,1,338,1,7.96,1,6.6,1,9.14,1
7/1/2020 6:30,23.6,1,33,1,340,1,7.95,1,6.6,1,9.1,1
7/1/2020 6:45,23.6,1,33.89,1,343,1,7.96,1,6.64,1,9.44,1
7/1/2020 7:00,23.5,1,33.61,1,344,1,7.94,1,6.49,1,8.35,1
7/1/2020 7:15,23.5,1,33.04,1,345,1,7.95,1,6.51,1,8.83,1
7/1/2020 7:30,23.5,1,33.92,1,345,1,7.94,1,6.47,1,8.68,1
7/1/2020 7:45,23.5,1,32.49,1,345,1,7.94,1,6.48,1,8.39,1
7/1/2020 8:00,23.6,1,33.43,1,345,1,7.94,1,6.44,1,8.81,1
7/1/2020 8:15,23.6,1,33.41,1,345,1,7.93,1,6.45,1,8.23,1
7/1/2020 8:30,23.6,1,32.33,1,345,1,7.93,1,6.45,1,8.17,1
7/1/2020 8:45,23.7,1,31.89,1,344,1,7.94,1,6.44,1,7.6,1
7/1/2020 9:00,23.7,1,36,1,343,1,7.9,1,6.27,1,7.13,1
7/1/2020 9:15,23.7,1,31.7,1,342,1,7.89,1,6.18,1,6.36,1
7/1/2020 9:30,23.7,1,33.63,1,342,1,7.89,1,6.17,1,7.1,1
7/1/2020 9:45,23.8,1,36.1,1,341,1,7.9,1,6.3,1,6.84,1
7/1/2020 10:00,23.9,1,36.66,1,340,1,7.91,1,6.45,1,7.79,1
7/1/2020 10:15,23.8,1,37.3,1,339,1,7.9,1,6.43,1,7.27,1
